TIMESTAMP;POSITION;SPEED;LOAD;POWER;TORQUEREF;SEQFREQ
2024-11-12 18:03:43.931492;249685653;-2322.8;20.1;-112;19;88.88888888888889
2024-11-12 18:03:43.976509;249588545;-1900.7;17.2;-70;13;88.88888888888889
2024-11-12 18:03:44.021481;249514813;-1338.1;10.6;-21;8;88.88888888888889
2024-11-12 18:03:44.066392;249473103;-587.1;7.5;-3;6;88.88888888888889
2024-11-12 18:03:44.111478;249461692;-83.0;6.1;0;5;88.88888888888889
2024-11-12 18:03:44.156361;249461705;6.9;4.8;1;5;88.88888888888889
2024-11-12 18:03:44.201799;249466234;124.3;4.8;3;5;88.88888888888889
2024-11-12 18:03:44.246981;249474205;182.7;5.5;3;6;88.88888888888889
2024-11-12 18:03:44.291490;249483940;196.3;6.1;2;7;88.88888888888889
2024-11-12 18:03:44.336403;249489584;101.5;7.0;0;7;88.88888888888889
2024-11-12 18:03:44.381484;249490645;0.2;6.8;0;7;88.88888888888889
2024-11-12 18:03:44.426619;249490617;-0.8;6.8;0;7;88.88888888888889
2024-11-12 18:03:44.471487;249490621;0.7;6.8;0;7;88.88888888888889
2024-11-12 18:03:44.516609;249490655;0.8;6.6;1;7;88.88888888888889
2024-11-12 18:03:44.562052;249492733;126.3;7.0;9;7;88.88888888888889
2024-11-12 18:03:44.609336;249511444;524.6;7.3;16;8;88.88888888888889
2024-11-12 18:03:44.651861;249547841;807.3;8.6;28;10;88.88888888888889
2024-11-12 18:03:44.696393;249598266;1169.0;11.0;49;14;88.88888888888889
2024-11-12 18:03:44.741487;249664376;1493.4;15.0;80;18;88.88888888888889
2024-11-12 18:03:44.786352;249738188;1569.2;18.1;90;20;88.88888888888889
2024-11-12 18:03:44.831551;249819042;1539.0;19.6;88;20;88.88888888888889
2024-11-12 18:03:44.876514;249886456;1328.6;17.2;57;14;88.88888888888889
2024-11-12 18:03:44.921707;249936857;872.2;11.2;17;6;88.88888888888889
2024-11-12 18:03:44.966387;249968126;455.4;5.9;6;5;88.88888888888889
2024-11-12 18:03:45.011492;249985713;224.2;5.3;1;5;88.88888888888889
2024-11-12 18:03:45.056509;249988679;-7.4;5.0;-1;5;95.23809523809523
2024-11-12 18:03:45.101564;249983080;-222.9;4.8;-5;5;95.23809523809523
2024-11-12 18:03:45.146391;249963261;-557.5;5.3;-16;5;95.23809523809523
2024-11-12 18:03:45.191597;249907894;-1387.6;6.1;-44;11;95.23809523809523
2024-11-12 18:03:45.236402;249810755;-2223.8;12.3;-97;20;95.23809523809523
2024-11-12 18:03:45.281453;249693159;-2389.8;19.6;-123;19;95.23809523809523
2024-11-12 18:03:45.326558;249584967;-2129.2;16.8;-72;13;95.23809523809523
2024-11-12 18:03:45.371488;249497965;-1403.5;11.2;-20;7;95.23809523809523
2024-11-12 18:03:45.416425;249461195;-547.1;6.1;-1;5;95.23809523809523
2024-11-12 18:03:45.461533;249454458;1.9;4.8;0;5;95.23809523809523
2024-11-12 18:03:45.506491;249455200;48.2;5.3;2;5;95.23809523809523
2024-11-12 18:03:45.552299;249461015;113.7;5.3;3;5;95.23809523809523
2024-11-12 18:03:45.597120;249469045;158.2;5.3;2;6;95.23809523809523
2024-11-12 18:03:45.641769;249474296;86.3;6.1;3;6;95.23809523809523
2024-11-12 18:03:45.686648;249479827;75.3;5.7;1;6;95.23809523809523
2024-11-12 18:03:45.731553;249483292;75.1;5.5;0;6;95.23809523809523
2024-11-12 18:03:45.776694;249483500;-1.4;6.1;0;7;83.33333333333333
2024-11-12 18:03:45.821610;249483495;0.4;6.8;0;7;83.33333333333333
2024-11-12 18:03:45.866442;249483584;3.6;6.8;2;7;83.33333333333333
2024-11-12 18:03:45.911607;249487917;149.8;6.8;9;7;83.33333333333333
2024-11-12 18:03:45.956585;249507433;504.1;7.0;15;8;83.33333333333333
2024-11-12 18:03:46.001631;249541513;858.7;8.6;31;10;83.33333333333333
2024-11-12 18:03:46.046922;249592584;1197.7;10.6;49;13;83.33333333333333
2024-11-12 18:03:46.091492;249663714;1451.4;14.1;73;18;83.33333333333333
2024-11-12 18:03:46.137133;249737977;1613.3;18.3;90;20;83.33333333333333
2024-11-12 18:03:46.181491;249815454;1627.3;19.4;98;20;83.33333333333333
2024-11-12 18:03:46.226587;249890900;1503.0;18.1;58;13;83.33333333333333
2024-11-12 18:03:46.271892;249952776;956.4;11.7;18;5;83.33333333333333
2024-11-12 18:03:46.316513;249984348;460.1;4.8;5;5;83.33333333333333
2024-11-12 18:03:46.361490;249999458;195.1;4.4;0;5;83.33333333333333
2024-11-12 18:03:46.406569;249999702;-74.8;4.6;-3;5;95.23809523809523
2024-11-12 18:03:46.451643;249984046;-392.1;5.0;-10;5;95.23809523809523
2024-11-12 18:03:46.497043;249946621;-998.0;5.3;-25;5;95.23809523809523
2024-11-12 18:03:46.541621;249862792;-2194.3;7.5;-84;18;95.23809523809523
2024-11-12 18:03:46.586453;249738444;-2609.1;18.1;-124;20;95.23809523809523
2024-11-12 18:03:46.632114;249615630;-2136.4;19.9;-83;15;95.23809523809523
2024-11-12 18:03:46.676534;249535013;-1522.4;13.2;-38;10;95.23809523809523
2024-11-12 18:03:46.721576;249482105;-874.2;8.1;-9;6;95.23809523809523
2024-11-12 18:03:46.766453;249458066;-330.8;5.7;0;5;95.23809523809523
2024-11-12 18:03:46.811494;249453469;0.9;4.8;0;5;95.23809523809523
2024-11-12 18:03:46.856455;249454138;28.7;5.0;2;5;95.23809523809523
2024-11-12 18:03:46.901640;249460615;146.6;5.0;2;5;95.23809523809523
2024-11-12 18:03:46.946430;249467346;106.8;5.0;3;6;95.23809523809523
2024-11-12 18:03:46.991748;249474514;140.0;6.4;3;6;95.23809523809523
2024-11-12 18:03:47.036864;249479871;62.5;5.7;1;6;95.23809523809523
2024-11-12 18:03:47.081500;249483150;78.2;5.5;0;6;95.23809523809523
2024-11-12 18:03:47.126653;249483613;-0.5;6.1;0;7;83.33333333333333
2024-11-12 18:03:47.171516;249483644;0.8;6.6;1;7;83.33333333333333
2024-11-12 18:03:47.216457;249484879;47.1;6.4;3;7;83.33333333333333
2024-11-12 18:03:47.261649;249493930;306.9;6.6;10;7;83.33333333333333
2024-11-12 18:03:47.306452;249516875;585.1;7.3;19;9;83.33333333333333
2024-11-12 18:03:47.351641;249557856;921.5;9.2;35;11;83.33333333333333
2024-11-12 18:03:47.396460;249613349;1254.7;12.3;55;15;83.33333333333333
2024-11-12 18:03:47.441503;249681328;1531.5;15.9;86;19;83.33333333333333
2024-11-12 18:03:47.486462;249757511;1616.3;19.0;94;20;83.33333333333333
2024-11-12 18:03:47.531524;249839719;1541.3;19.6;89;20;83.33333333333333
2024-11-12 18:03:47.576545;249908337;1354.0;16.8;54;11;83.33333333333333
2024-11-12 18:03:47.621749;249957961;780.1;9.7;15;5;83.33333333333333
2024-11-12 18:03:47.666975;249983589;321.7;5.5;3;5;83.33333333333333
2024-11-12 18:03:47.711500;249991817;30.6;5.7;-2;5;83.33333333333333
2024-11-12 18:03:47.756923;249982726;-340.2;4.8;-7;5;95.23809523809523
2024-11-12 18:03:47.801600;249954132;-763.8;5.3;-18;5;95.23809523809523
2024-11-12 18:03:47.846460;249896276;-1564.1;6.1;-52;12;95.23809523809523
2024-11-12 18:03:47.891523;249786843;-2287.3;12.6;-102;20;95.23809523809523
2024-11-12 18:03:47.936474;249672765;-2268.3;19.4;-103;18;95.23809523809523
2024-11-12 18:03:47.981586;249582754;-1677.3;16.1;-52;13;95.23809523809523
2024-11-12 18:03:48.026547;249519276;-1117.8;11.9;-20;9;95.23809523809523
2024-11-12 18:03:48.071516;249481142;-553.2;8.1;-3;6;95.23809523809523
2024-11-12 18:03:48.116458;249471493;-87.9;6.4;0;6;95.23809523809523
2024-11-12 18:03:48.161505;249471599;15.9;5.9;1;6;95.23809523809523
2024-11-12 18:03:48.206462;249475414;144.2;6.4;4;6;95.23809523809523
2024-11-12 18:03:48.251597;249484873;154.6;5.9;1;7;95.23809523809523
2024-11-12 18:03:48.296470;249488827;115.6;7.3;2;7;95.23809523809523
2024-11-12 18:03:48.341763;249491835;0.5;6.8;0;7;95.23809523809523
2024-11-12 18:03:48.387216;249491840;-0.1;6.8;0;7;95.23809523809523
2024-11-12 18:03:48.431523;249491799;-0.9;6.8;0;7;95.23809523809523
2024-11-12 18:03:48.476992;249491796;-0.2;6.8;0;7;95.23809523809523
2024-11-12 18:03:48.521614;249491832;2.0;6.6;1;7;95.23809523809523
2024-11-12 18:03:48.566572;249493836;126.2;7.0;8;7;95.23809523809523
2024-11-12 18:03:48.611596;249514010;519.9;6.8;18;8;95.23809523809523
2024-11-12 18:03:48.656490;249553392;958.0;9.0;33;11;95.23809523809523
2024-11-12 18:03:48.701756;249610537;1330.3;11.7;51;14;95.23809523809523
2024-11-12 18:03:48.746418;249679183;1500.2;15.0;79;19;95.23809523809523
2024-11-12 18:03:48.791619;249759019;1555.5;19.0;88;20;95.23809523809523
2024-11-12 18:03:48.836530;249829314;1402.7;19.6;78;20;95.23809523809523
2024-11-12 18:03:48.881673;249888619;1167.3;18.5;54;14;95.23809523809523
2024-11-12 18:03:48.926619;249934468;800.3;11.9;15;6;95.23809523809523
2024-11-12 18:03:48.971528;249963130;351.7;6.1;4;5;95.23809523809523
2024-11-12 18:03:49.016435;249972251;69.7;4.6;0;5;95.23809523809523
2024-11-12 18:03:49.061919;249967762;-259.6;5.0;-7;5;88.88888888888889
2024-11-12 18:03:49.106425;249942748;-769.3;5.0;-21;5;88.88888888888889
2024-11-12 18:03:49.151616;249869827;-1738.4;6.6;-63;17;88.88888888888889
2024-11-12 18:03:49.196499;249765393;-2230.7;17.6;-113;20;88.88888888888889
2024-11-12 18:03:49.241522;249660448;-2113.6;19.4;-101;17;88.88888888888889
2024-11-12 18:03:49.286424;249568704;-1838.2;15.2;-57;12;88.88888888888889
2024-11-12 18:03:49.331596;249491126;-1249.3;10.1;-16;7;88.88888888888889
2024-11-12 18:03:49.376555;249460823;-428.6;5.9;-1;5;88.88888888888889
2024-11-12 18:03:49.421528;249454827;1.3;4.8;0;5;88.88888888888889
2024-11-12 18:03:49.466420;249455788;61.1;5.0;2;5;88.88888888888889
2024-11-12 18:03:49.511518;249462011;138.6;5.0;3;5;88.88888888888889
2024-11-12 18:03:49.556433;249472508;226.2;5.0;3;6;88.88888888888889
2024-11-12 18:03:49.601923;249481164;166.4;6.4;3;6;88.88888888888889
2024-11-12 18:03:49.646669;249486668;53.8;5.9;3;7;88.88888888888889
2024-11-12 18:03:49.691789;249491211;86.0;6.4;0;7;88.88888888888889
2024-11-12 18:03:49.736440;249491745;20.9;6.6;2;7;88.88888888888889
2024-11-12 18:03:49.781534;249495672;116.4;6.8;2;7;88.88888888888889
2024-11-12 18:03:49.826559;249499796;104.4;7.7;7;8;88.88888888888889
2024-11-12 18:03:49.871562;249514215;347.9;7.7;11;8;88.88888888888889
2024-11-12 18:03:49.916424;249535329;483.5;8.6;18;10;88.88888888888889
2024-11-12 18:03:49.961466;249567138;792.3;10.8;32;12;88.88888888888889
2024-11-12 18:03:50.006430;249613646;1100.9;12.8;53;15;88.88888888888889
2024-11-12 18:03:50.051869;249678313;1304.9;15.2;70;19;88.88888888888889
2024-11-12 18:03:50.096426;249744374;1427.1;19.0;84;20;88.88888888888889
2024-11-12 18:03:50.141550;249811460;1382.0;19.6;83;20;88.88888888888889
2024-11-12 18:03:50.186449;249875009;1271.4;18.5;57;16;88.88888888888889
2024-11-12 18:03:50.231494;249929684;881.7;14.6;20;7;88.88888888888889
2024-11-12 18:03:50.276579;249957555;403.5;6.8;6;5;88.88888888888889
2024-11-12 18:03:50.321545;249970547;152.4;4.4;0;5;88.88888888888889
2024-11-12 18:03:50.366655;249969844;-93.7;4.6;-4;5;45.97701149425288
2024-11-12 18:03:50.411746;249950619;-510.5;5.0;-14;5;45.97701149425288
2024-11-12 18:03:50.456612;249901855;-1283.1;6.1;-43;12;45.97701149425288
2024-11-12 18:03:50.501654;249808818;-2184.8;12.6;-93;20;45.97701149425288
2024-11-12 18:03:50.546465;249698401;-2195.2;20.3;-109;20;45.97701149425288
2024-11-12 18:03:50.591503;249597843;-1767.0;17.9;-68;14;45.97701149425288
2024-11-12 18:03:50.636547;249528139;-1361.1;12.8;-31;9;45.97701149425288
2024-11-12 18:03:50.682263;249480758;-831.9;7.5;-8;6;45.97701149425288
2024-11-12 18:03:50.726875;249460792;-232.6;5.7;0;5;45.97701149425288
2024-11-12 18:03:50.772103;249457105;-4.1;4.8;0;5;45.97701149425288
2024-11-12 18:03:50.816731;249457689;26.7;4.8;1;5;45.97701149425288
2024-11-12 18:03:50.862045;249461119;108.7;5.3;3;5;45.97701149425288
2024-11-12 18:03:50.906487;249467918;112.1;5.3;2;6;45.97701149425288
2024-11-12 18:03:50.951669;249473507;91.6;5.9;2;6;45.97701149425288
2024-11-12 18:03:50.996493;249477990;74.5;5.7;0;6;45.97701149425288
2024-11-12 18:03:51.041541;249478191;4.0;5.9;0;6;45.97701149425288
2024-11-12 18:03:51.086912;249478527;3.9;5.7;1;6;45.97701149425288
2024-11-12 18:03:51.131807;249480640;75.1;6.4;4;6;45.97701149425288
2024-11-12 18:03:51.177012;249488703;171.5;5.9;5;7;45.97701149425288
2024-11-12 18:03:51.221537;249503134;372.1;7.0;12;8;45.97701149425288
2024-11-12 18:03:51.266499;249530794;702.0;8.1;24;9;45.97701149425288
2024-11-12 18:03:51.311536;249579200;1062.7;9.5;42;12;45.97701149425288
2024-11-12 18:03:51.356488;249640541;1373.0;13.4;62;16;45.97701149425288
2024-11-12 18:03:51.401748;249710319;1493.5;17.0;85;20;45.97701149425288
2024-11-12 18:03:51.446541;249783750;1564.5;19.6;93;20;45.97701149425288
2024-11-12 18:03:51.491535;249862475;1457.6;19.6;78;18;45.97701149425288
2024-11-12 18:03:51.536495;249923759;1175.4;15.0;34;8;45.97701149425288
2024-11-12 18:03:51.581540;249962487;583.6;7.0;10;5;45.97701149425288
2024-11-12 18:03:51.626651;249982881;274.0;5.0;2;5;45.97701149425288
2024-11-12 18:03:51.671658;249987997;-17.7;5.3;-2;5;45.97701149425288
2024-11-12 18:03:51.716506;249978278;-327.9;5.3;-8;5;45.97701149425288
2024-11-12 18:03:51.761778;249950233;-822.5;5.5;-21;5;45.97701149425288
2024-11-12 18:03:51.806479;249881945;-1859.7;6.4;-66;15;45.97701149425288
2024-11-12 18:03:51.851926;249759233;-2463.7;15.0;-116;20;45.97701149425288
2024-11-12 18:03:51.896904;249643572;-2257.9;19.0;-95;16;45.97701149425288
2024-11-12 18:03:51.941549;249556643;-1635.7;14.3;-50;11;45.97701149425288
2024-11-12 18:03:51.986509;249493783;-1099.5;10.1;-15;7;45.97701149425288
2024-11-12 18:03:52.031553;249458012;-502.5;6.6;-3;5;45.97701149425288
2024-11-12 18:03:52.076579;249448275;-103.9;5.3;0;5;45.97701149425288
2024-11-12 18:03:52.121676;249448334;5.4;4.8;1;5;45.97701149425288
2024-11-12 18:03:52.166497;249451680;90.4;4.6;0;5;45.97701149425288
2024-11-12 18:03:52.211541;249454244;56.4;5.0;3;5;45.97701149425288
2024-11-12 18:03:52.256505;249460699;123.4;4.8;2;5;45.97701149425288
2024-11-12 18:03:52.301674;249465975;89.5;4.6;1;5;45.97701149425288
2024-11-12 18:03:52.346518;249469819;97.3;5.0;0;6;45.97701149425288
2024-11-12 18:03:52.391546;249471444;24.9;5.9;1;6;45.97701149425288
2024-11-12 18:03:52.436513;249475467;123.9;6.4;3;6;45.97701149425288
2024-11-12 18:03:52.481810;249482798;147.4;5.7;4;6;45.97701149425288
2024-11-12 18:03:52.526653;249494270;279.7;5.9;7;7;45.97701149425288
2024-11-12 18:03:52.571550;249513754;436.8;7.0;13;8;45.97701149425288
2024-11-12 18:03:52.616513;249541141;648.7;8.8;22;10;45.97701149425288
2024-11-12 18:03:52.661551;249579290;866.6;10.6;32;12;45.97701149425288
2024-11-12 18:03:52.706503;249625611;1007.7;12.8;47;15;45.97701149425288
2024-11-12 18:03:52.751770;249682936;1160.9;15.7;61;19;45.97701149425288
2024-11-12 18:03:52.796483;249737744;1153.4;18.8;65;20;45.97701149425288
2024-11-12 18:03:52.841630;249789614;1046.2;19.9;63;20;45.97701149425288
2024-11-12 18:03:52.886855;249837579;974.2;19.6;56;20;45.97701149425288
2024-11-12 18:03:52.931604;249883582;820.2;18.5;36;14;45.97701149425288
2024-11-12 18:03:52.976615;249916415;602.9;12.3;18;9;45.97701149425288
2024-11-12 18:03:53.021549;249939072;371.3;7.9;5;6;45.97701149425288
2024-11-12 18:03:53.066512;249949951;114.5;5.5;0;5;45.97701149425288
2024-11-12 18:03:53.111664;249951568;-1.9;4.8;0;5;41.666666666666664
2024-11-12 18:03:53.156518;249951491;-0.4;4.8;0;5;41.666666666666664
2024-11-12 18:03:53.201968;249951533;1.0;4.8;0;5;41.666666666666664
2024-11-12 18:03:53.246624;249951550;-0.1;4.8;0;5;444.4444444444444
2024-11-12 18:03:53.291556;249951547;-0.2;4.8;0;5;444.4444444444444
2024-11-12 18:03:53.336534;249951553;0.3;4.8;0;5;444.4444444444444
2024-11-12 18:03:53.381624;249951580;0.2;4.8;0;5;444.4444444444444
2024-11-12 18:03:53.426594;249951602;0.2;4.8;0;5;444.4444444444444
2024-11-12 18:03:53.471639;249951618;0.2;4.8;0;5;444.4444444444444
2024-11-12 18:03:53.516509;249951633;0.4;4.8;0;5;444.4444444444444
2024-11-12 18:03:53.561585;249951701;2.7;4.8;0;5;444.4444444444444
2024-11-12 18:03:53.606640;249951917;-2.0;0.0;0;5;166.66666666666666
