TIMESTAMP;PULL_CADENCE;MAX_POWER;MAX_SPEED;MAX_TORQUE
2025-01-09_06:48:53.658;0.00;42;75.6;100.0
2025-01-09_06:48:53.993;0.00;42;101.4;100.0
2025-01-09_06:48:54.264;0.00;36;89.3;100.0
2025-01-09_06:48:54.564;0.00;42;111.2;100.0
2025-01-09_06:48:54.863;0.00;41;108.4;100.0
2025-01-09_06:48:55.133;0.00;31;26.2;100.0
2025-01-09_06:48:56.573;41.67;329;1114.9;100.0
2025-01-09_06:48:57.803;48.78;323;1085.7;100.0
2025-01-09_06:48:58.973;51.28;362;1222.6;100.0
2025-01-09_06:49:00.144;51.24;364;1232.9;100.0
2025-01-09_06:49:01.344;50.00;372;1250.5;100.0
2025-01-09_06:49:02.544;50.00;384;1317.8;100.0
2025-01-09_06:49:03.714;51.28;392;1338.4;100.0
2025-01-09_06:49:04.854;52.63;382;1317.6;100.0
2025-01-09_06:49:06.054;50.00;342;1145.5;100.0
2025-01-09_06:49:07.284;48.78;390;1349.0;100.0
2025-01-09_06:49:08.423;52.68;398;1361.9;100.0
2025-01-09_06:49:09.594;51.24;402;1403.0;100.0
2025-01-09_06:49:10.764;51.28;401;1360.3;100.0
2025-01-09_06:49:11.934;51.28;395;1358.7;100.0
2025-01-09_06:49:13.104;51.28;403;1403.4;100.0
2025-01-09_06:49:14.304;50.00;402;1351.1;100.0
2025-01-09_06:49:15.474;51.28;404;1413.3;100.0
2025-01-09_06:49:16.644;51.28;411;1420.7;100.0
2025-01-09_06:49:17.814;51.28;393;1376.0;100.0
2025-01-09_06:49:18.984;51.28;390;1350.1;100.0
2025-01-09_06:49:20.184;50.00;360;1218.0;100.0
2025-01-09_06:49:21.354;51.28;406;1383.1;100.0
2025-01-09_06:49:22.554;50.00;393;1379.2;100.0
2025-01-09_06:49:23.784;48.78;370;1250.9;100.0
2025-01-09_06:49:24.984;50.00;390;1321.5;100.0
2025-01-09_06:49:26.184;50.00;393;1369.6;100.0
2025-01-09_06:49:27.384;50.00;385;1302.9;100.0
2025-01-09_06:49:28.554;51.28;401;1367.8;100.0
2025-01-09_06:49:29.784;48.78;379;1294.3;100.0
2025-01-09_06:49:30.984;50.00;400;1375.6;100.0
2025-01-09_06:49:32.184;50.00;387;1337.1;100.0
2025-01-09_06:49:33.355;51.24;414;1454.2;100.0
2025-01-09_06:49:34.554;50.04;418;1471.8;100.0
2025-01-09_06:49:35.694;52.63;407;1420.7;100.0
2025-01-09_06:49:36.864;51.28;417;1433.3;100.0
2025-01-09_06:49:38.064;50.00;407;1448.7;100.0
2025-01-09_06:49:39.264;50.00;415;1464.5;100.0
2025-01-09_06:49:40.434;51.28;394;1388.2;100.0
2025-01-09_06:49:41.604;51.28;412;1432.6;100.0
2025-01-09_06:49:42.751;52.31;413;1478.7;100.0
2025-01-09_06:49:43.979;48.86;397;1372.8;100.0
2025-01-09_06:49:45.149;51.28;400;1359.9;100.0
2025-01-09_06:49:46.349;50.00;406;1432.5;100.0
2025-01-09_06:49:47.549;50.00;413;1461.8;100.0
2025-01-09_06:49:48.779;48.78;386;1322.2;100.0
2025-01-09_06:49:49.349;105.26;99;254.4;100.0
2025-01-09_06:49:49.860;117.42;82;239.8;100.0
2025-01-09_06:49:50.369;117.88;70;217.2;100.0
2025-01-09_06:49:50.849;125.00;78;223.0;100.0
2025-01-09_06:49:52.019;51.28;71;219.8;100.0
2025-01-09_06:49:52.169;0.00;5;0.1;100.0
2025-01-09_06:49:52.291;0.00;5;2.8;100.0
2025-01-09_06:49:52.589;0.00;6;24.5;100.0
2025-01-09_06:49:52.831;0.00;5;1.4;100.0
2025-01-09_06:49:53.009;0.00;5;0.1;100.0
2025-01-09_06:49:53.099;0.00;5;1.0;100.0
2025-01-09_06:49:53.279;0.00;5;1.5;100.0
2025-01-09_06:49:53.399;0.00;6;31.1;100.0
2025-01-09_06:49:54.089;86.96;14;138.3;100.0
2025-01-09_06:49:54.989;66.67;5;1.1;100.0
2025-01-09_06:49:55.139;0.00;5;0.6;100.0
2025-01-09_06:49:55.319;0.00;5;8.2;100.0
2025-01-09_06:49:55.439;0.00;5;0.1;100.0
2025-01-09_06:49:55.589;0.00;5;0.1;100.0
2025-01-09_06:49:55.919;0.00;5;1.6;100.0
2025-01-09_06:49:56.039;0.00;5;4.9;100.0
2025-01-09_06:49:57.299;47.62;14;147.3;100.0
2025-01-09_06:49:57.839;111.11;16;186.1;100.0
2025-01-09_06:49:57.989;0.00;4;0.1;100.0
2025-01-09_06:49:58.229;0.00;4;0.2;100.0
2025-01-09_06:49:58.589;0.00;4;0.1;100.0
2025-01-09_06:49:59.189;100.00;7;46.8;100.0
2025-01-09_06:49:59.459;0.00;0;0.5;100.0
