TIMESTAMP;PULL_CADENCE;MAX_POWER;MAX_SPEED;MAX_TORQUE
2025-01-09_17:09:41.853;52.40;411;1497.0;80.0
2025-01-09_17:09:43.023;51.28;412;1502.7;80.0
2025-01-09_17:09:44.193;51.28;413;1505.2;80.0
2025-01-09_17:09:45.333;52.63;411;1507.0;80.0
2025-01-09_17:09:46.503;51.28;410;1497.3;80.0
2025-01-09_17:09:47.673;51.28;411;1496.5;80.0
2025-01-09_17:09:48.813;52.63;413;1492.4;80.0
2025-01-09_17:09:49.983;51.28;408;1494.1;80.0
2025-01-09_17:09:51.153;51.28;403;1504.8;80.0
2025-01-09_17:09:52.353;50.00;409;1504.6;80.0
2025-01-09_17:09:53.523;51.28;415;1501.2;80.0
2025-01-09_17:09:54.693;51.28;407;1507.7;80.0
2025-01-09_17:09:55.833;52.63;413;1491.9;80.0
2025-01-09_17:09:56.973;52.63;407;1501.5;80.0
2025-01-09_17:09:58.113;52.63;398;1501.2;80.0
2025-01-09_17:09:59.283;51.28;393;1504.6;80.0
2025-01-09_17:10:00.393;54.05;381;1492.8;80.0
2025-01-09_17:10:01.533;52.63;401;1503.5;80.0
2025-01-09_17:10:02.643;54.05;394;1501.5;80.0
2025-01-09_17:10:03.753;54.05;392;1485.5;80.0
2025-01-09_17:10:04.893;52.63;409;1494.4;80.0
2025-01-09_17:10:06.033;52.63;407;1489.2;80.0
2025-01-09_17:10:07.176;52.49;397;1491.8;80.0
2025-01-09_17:10:08.283;54.20;395;1491.3;80.0
2025-01-09_17:10:09.453;51.28;397;1493.3;80.0
2025-01-09_17:10:10.629;51.02;411;1500.6;80.0
2025-01-09_17:10:11.768;52.68;396;1499.4;80.0
2025-01-09_17:10:12.938;51.28;387;1497.5;80.0
2025-01-09_17:10:14.108;51.28;412;1496.2;80.0
2025-01-09_17:10:15.308;50.00;400;1494.0;80.0
2025-01-09_17:10:16.509;49.96;417;1497.6;80.0
2025-01-09_17:10:17.708;50.04;393;1505.2;80.0
2025-01-09_17:10:18.909;49.96;395;1499.6;80.0
2025-01-09_17:10:20.079;51.28;413;1492.1;80.0
2025-01-09_17:10:21.278;50.04;404;1496.2;80.0
2025-01-09_17:10:22.479;49.96;399;1494.3;80.0
2025-01-09_17:10:23.679;50.00;398;1488.9;80.0
2025-01-09_17:10:24.849;51.28;397;1498.8;80.0
2025-01-09_17:10:26.018;51.33;402;1495.8;80.0
2025-01-09_17:10:27.159;52.59;405;1499.9;80.0
2025-01-09_17:10:28.299;52.63;413;1498.4;80.0
2025-01-09_17:10:29.439;52.63;406;1505.7;80.0
2025-01-09_17:10:30.579;52.63;413;1503.7;80.0
2025-01-09_17:10:31.689;54.05;399;1497.4;80.0
2025-01-09_17:10:32.829;52.63;404;1500.3;80.0
2025-01-09_17:10:33.969;52.63;418;1493.7;80.0
2025-01-09_17:10:35.109;52.63;403;1501.3;80.0
2025-01-09_17:10:36.249;52.63;399;1492.7;80.0
2025-01-09_17:10:37.359;54.05;405;1493.2;80.0
2025-01-09_17:10:38.469;54.05;407;1495.4;80.0
2025-01-09_17:10:39.579;54.05;409;1502.0;80.0
2025-01-09_17:10:40.689;54.05;413;1502.7;80.0
2025-01-09_17:10:41.799;54.05;414;1500.7;80.0
2025-01-09_17:10:42.939;52.63;417;1505.4;80.0
2025-01-09_17:10:44.024;55.30;402;1500.7;80.0
2025-01-09_17:10:45.167;52.49;417;1503.0;80.0
2025-01-09_17:10:46.274;54.20;397;1511.2;80.0
2025-01-09_17:10:47.384;54.05;399;1505.4;80.0
2025-01-09_17:10:48.494;54.05;411;1501.4;80.0
2025-01-09_17:10:49.574;55.56;409;1499.3;80.0
2025-01-09_17:10:50.684;54.05;398;1500.7;80.0
2025-01-09_17:10:51.794;54.05;416;1500.8;80.0
2025-01-09_17:10:52.904;54.05;410;1510.9;80.0
2025-01-09_17:10:54.044;52.63;395;1510.3;80.0
2025-01-09_17:10:55.154;54.05;412;1503.4;80.0
2025-01-09_17:10:56.294;52.63;407;1504.7;80.0
2025-01-09_17:10:57.434;52.63;404;1508.2;80.0
2025-01-09_17:10:58.604;51.28;403;1509.9;80.0
2025-01-09_17:10:59.744;52.63;400;1502.0;80.0
2025-01-09_17:11:00.884;52.63;411;1505.4;80.0
2025-01-09_17:11:02.084;50.00;411;1498.8;80.0
2025-01-09_17:11:03.194;54.05;406;1498.9;80.0
2025-01-09_17:11:04.307;53.91;409;1496.4;80.0
2025-01-09_17:11:05.444;52.77;411;1496.1;80.0
2025-01-09_17:11:06.554;54.05;404;1499.5;80.0
2025-01-09_17:11:07.724;51.28;400;1490.0;80.0
2025-01-09_17:11:08.834;54.05;414;1507.2;80.0
2025-01-09_17:11:09.944;54.05;408;1507.3;80.0
2025-01-09_17:11:11.084;52.63;400;1496.9;80.0
2025-01-09_17:11:12.224;52.63;403;1506.7;80.0
2025-01-09_17:11:13.364;52.63;417;1494.6;80.0
2025-01-09_17:11:14.534;51.28;414;1495.7;80.0
2025-01-09_17:11:15.705;51.24;404;1495.0;80.0
2025-01-09_17:11:16.874;51.33;386;1512.2;80.0
2025-01-09_17:11:18.074;50.00;411;1502.9;80.0
2025-01-09_17:11:19.215;52.59;410;1493.5;80.0
2025-01-09_17:11:20.354;52.68;406;1495.7;80.0
2025-01-09_17:11:21.494;52.63;412;1503.3;80.0
2025-01-09_17:11:22.635;52.59;399;1500.1;80.0
2025-01-09_17:11:23.804;51.33;391;1501.6;80.0
2025-01-09_17:11:24.944;52.63;401;1501.7;80.0
2025-01-09_17:11:26.085;52.59;378;1501.5;80.0
2025-01-09_17:11:27.255;51.28;393;1498.3;80.0
2025-01-09_17:11:28.395;52.63;412;1505.0;80.0
2025-01-09_17:11:29.535;52.63;394;1510.4;80.0
2025-01-09_17:11:30.675;52.63;404;1503.4;80.0
2025-01-09_17:11:31.820;52.40;401;1502.9;80.0
2025-01-09_17:11:32.930;54.05;396;1498.8;80.0
2025-01-09_17:11:34.040;54.05;398;1503.3;80.0
2025-01-09_17:11:35.180;52.63;412;1505.5;80.0
2025-01-09_17:11:36.320;52.63;372;1512.2;80.0
2025-01-09_17:11:37.400;55.56;402;1494.5;80.0
2025-01-09_17:11:38.510;54.05;383;1500.1;79.99999999999999
2025-01-09_17:11:39.620;54.05;396;1495.3;80.01189060642092
2025-01-09_17:11:40.760;52.63;383;1499.6;80.04756242568371
2025-01-09_17:11:41.870;54.05;363;1499.2;80.10701545778834
2025-01-09_17:11:42.980;54.05;398;1499.8;80.19024970273483
2025-01-09_17:11:44.150;51.28;386;1500.9;80.29726516052318
2025-01-09_17:11:45.290;52.63;400;1503.2;80.58263971462544
2025-01-09_17:11:46.430;52.63;412;1502.8;80.76099881093936
2025-01-09_17:11:47.570;52.63;414;1501.6;80.96313912009512
2025-01-09_17:11:48.710;52.63;406;1499.0;81.18906064209274
2025-01-09_17:11:49.850;52.63;392;1501.4;81.43876337693222
2025-01-09_17:11:50.990;52.63;402;1493.5;81.71224732461356
2025-01-09_17:11:52.130;52.63;405;1499.9;82.00951248513674
2025-01-09_17:11:53.270;52.63;399;1504.2;82.67538644470868
2025-01-09_17:11:54.410;52.63;404;1505.9;83.04399524375742
2025-01-09_17:11:55.580;51.28;409;1506.8;83.43638525564803
2025-01-09_17:11:56.690;54.05;411;1509.9;83.8525564803805
2025-01-09_17:11:57.860;51.28;400;1503.3;84.29250891795482
2025-01-09_17:11:59.030;51.28;418;1508.4;84.75624256837098
2025-01-09_17:12:00.140;54.05;412;1509.6;85.243757431629
2025-01-09_17:12:01.310;51.28;409;1501.2;86.29013079667062
2025-01-09_17:12:02.450;52.63;409;1502.3;86.84898929845421
2025-01-09_17:12:03.561;54.01;409;1506.4;87.43162901307967
2025-01-09_17:12:04.700;52.68;392;1495.6;88.03804994054697
2025-01-09_17:12:05.870;51.28;398;1502.4;88.66825208085612
2025-01-09_17:12:07.040;51.28;396;1497.5;89.32223543400714
2025-01-09_17:12:08.216;51.02;409;1499.6;90.0
2025-01-09_17:12:09.385;51.33;405;1507.6;91.33174791914388
2025-01-09_17:12:10.585;50.00;408;1506.5;91.96195005945303
2025-01-09_17:12:11.785;50.00;407;1498.7;92.56837098692034
2025-01-09_17:12:12.955;51.28;413;1501.7;93.15101070154577
2025-01-09_17:12:14.155;50.00;404;1502.5;93.70986920332936
2025-01-09_17:12:15.326;51.24;407;1503.1;94.756242568371
2025-01-09_17:12:16.556;48.78;397;1500.0;95.24375743162902
2025-01-09_17:12:17.756;50.00;402;1498.6;95.70749108204518
2025-01-09_17:12:18.955;50.04;405;1507.7;96.1474435196195
2025-01-09_17:12:20.126;51.24;401;1494.9;96.56361474435195
2025-01-09_17:12:21.326;50.00;408;1498.4;97.32461355529132
2025-01-09_17:12:22.526;50.00;401;1498.6;97.66944114149821
2025-01-09_17:12:23.695;51.33;405;1498.6;97.99048751486326
2025-01-09_17:12:24.895;50.00;411;1501.9;98.28775267538646
2025-01-09_17:12:26.126;48.74;403;1499.5;98.56123662306777
2025-01-09_17:12:27.326;50.00;413;1505.6;99.03686087990488
2025-01-09_17:12:28.526;50.00;394;1503.1;99.23900118906064
2025-01-09_17:12:29.756;48.78;405;1508.4;99.41736028537454
2025-01-09_17:12:30.956;50.00;412;1503.6;99.5719381688466
2025-01-09_17:12:32.126;51.28;409;1511.5;99.70273483947682
2025-01-09_17:12:33.296;51.28;402;1502.5;99.89298454221165
2025-01-09_17:12:34.496;50.00;401;1502.7;99.95243757431629
2025-01-09_17:12:35.696;50.00;395;1499.1;99.98810939357907
2025-01-09_17:12:36.866;51.28;415;1510.7;100.0
2025-01-09_17:12:38.066;50.00;411;1502.9;100.0
2025-01-09_17:12:39.236;51.28;408;1508.6;100.0
2025-01-09_17:12:40.436;50.00;406;1507.2;100.0
2025-01-09_17:12:41.606;51.28;400;1500.9;100.0
2025-01-09_17:12:42.836;48.78;403;1493.9;100.0
2025-01-09_17:12:43.976;52.63;404;1502.1;100.0
2025-01-09_17:12:45.147;51.24;408;1497.9;100.0
2025-01-09_17:12:46.316;51.33;415;1511.0;100.0
2025-01-09_17:12:47.487;51.24;405;1500.9;100.0
2025-01-09_17:12:48.656;51.33;408;1505.2;100.0
2025-01-09_17:12:49.856;50.00;408;1495.5;100.0
2025-01-09_17:12:51.056;50.00;418;1504.5;100.0
2025-01-09_17:12:52.256;50.00;418;1498.2;100.0
2025-01-09_17:12:53.457;49.96;398;1501.0;100.0
2025-01-09_17:12:54.686;48.82;403;1494.4;100.0
2025-01-09_17:12:55.856;51.28;391;1498.7;100.0
2025-01-09_17:12:57.086;48.78;397;1498.1;100.0
2025-01-09_17:12:58.316;48.78;400;1494.6;100.0
2025-01-09_17:12:59.546;48.78;397;1501.8;100.0
2025-01-09_17:13:00.746;50.00;394;1495.9;100.0
2025-01-09_17:13:01.946;50.00;398;1500.7;100.0
2025-01-09_17:13:03.176;48.78;406;1502.9;100.0
2025-01-09_17:13:04.354;50.93;395;1493.3;100.0
2025-01-09_17:13:05.552;50.08;410;1507.4;100.0
2025-01-09_17:13:06.721;51.33;412;1497.1;100.0
2025-01-09_17:13:07.922;49.96;399;1503.8;100.0
2025-01-09_17:13:09.121;50.04;398;1492.4;100.0
2025-01-09_17:13:10.321;50.00;397;1501.6;100.0
2025-01-09_17:13:11.521;50.00;405;1496.5;100.0
2025-01-09_17:13:12.751;48.78;404;1492.7;100.0
2025-01-09_17:13:13.921;51.28;407;1494.8;100.0
2025-01-09_17:13:15.121;50.00;397;1497.0;100.0
2025-01-09_17:13:16.291;51.28;396;1492.0;100.0
2025-01-09_17:13:17.491;50.00;385;1490.5;100.0
2025-01-09_17:13:18.691;50.00;400;1498.7;100.0
2025-01-09_17:13:19.921;48.78;399;1497.6;100.0
2025-01-09_17:13:21.121;50.00;407;1500.2;100.0
2025-01-09_17:13:22.321;50.00;396;1507.9;100.0
2025-01-09_17:13:23.552;48.74;405;1499.8;100.0
2025-01-09_17:13:24.752;50.00;416;1501.5;100.0
2025-01-09_17:13:25.982;48.78;409;1489.9;100.0
2025-01-09_17:13:27.212;48.78;408;1495.8;100.0
2025-01-09_17:13:28.502;46.51;397;1495.0;100.0
2025-01-09_17:13:29.732;48.78;405;1496.5;100.0
2025-01-09_17:13:30.962;48.78;411;1498.1;100.0
2025-01-09_17:13:32.222;47.62;405;1494.3;100.0
2025-01-09_17:13:33.482;47.62;408;1498.7;100.0
2025-01-09_17:13:34.712;48.78;402;1488.5;100.0
2025-01-09_17:13:35.947;48.58;404;1493.4;100.0
2025-01-09_17:13:37.152;49.79;402;1490.6;100.0
2025-01-09_17:13:38.382;48.78;398;1505.5;100.0
2025-01-09_17:13:39.642;47.62;408;1492.8;100.0
2025-01-09_17:13:40.872;48.78;405;1498.3;100.0
2025-01-09_17:13:42.102;48.78;408;1499.2;100.0
2025-01-09_17:13:43.332;48.78;399;1501.2;100.0
2025-01-09_17:13:44.562;48.78;404;1500.6;100.0
2025-01-09_17:13:45.762;50.00;405;1509.5;100.0
2025-01-09_17:13:46.962;50.00;398;1501.3;100.0
2025-01-09_17:13:48.162;50.00;409;1498.4;100.0
2025-01-09_17:13:49.362;50.00;411;1502.2;100.0
2025-01-09_17:13:50.562;50.00;411;1496.9;100.0
2025-01-09_17:13:51.792;48.78;401;1496.8;100.0
2025-01-09_17:13:53.022;48.78;409;1503.2;100.0
2025-01-09_17:13:54.253;48.74;410;1499.6;100.0
2025-01-09_17:13:55.482;48.82;411;1501.1;100.0
2025-01-09_17:13:56.713;48.74;408;1500.8;100.0
2025-01-09_17:13:57.942;48.82;407;1492.3;100.0
2025-01-09_17:13:59.142;50.00;417;1499.3;100.0
2025-01-09_17:14:00.372;48.78;400;1500.9;100.0
2025-01-09_17:14:01.572;50.00;412;1505.6;100.0
2025-01-09_17:14:02.772;50.00;401;1502.5;100.0
2025-01-09_17:14:04.002;48.78;395;1500.3;100.0
2025-01-09_17:14:05.202;50.00;403;1502.7;100.0
2025-01-09_17:14:06.432;48.78;402;1510.7;100.0
2025-01-09_17:14:07.632;50.00;409;1499.7;100.0
2025-01-09_17:14:08.862;48.78;404;1500.9;100.0
2025-01-09_17:14:10.152;46.51;404;1491.9;100.0
2025-01-09_17:14:11.412;47.62;404;1500.1;100.0
2025-01-09_17:14:12.673;47.58;410;1498.8;100.0
2025-01-09_17:14:13.962;46.55;406;1493.1;100.0
2025-01-09_17:14:15.222;47.62;403;1485.4;100.0
2025-01-09_17:14:16.483;47.58;398;1486.0;100.0
2025-01-09_17:14:17.742;47.66;395;1502.2;100.0
2025-01-09_17:14:18.972;48.78;402;1487.6;100.0
2025-01-09_17:14:20.203;48.74;392;1492.9;100.0
2025-01-09_17:14:21.463;47.62;412;1496.5;100.0
2025-01-09_17:14:22.692;48.82;408;1490.9;100.0
2025-01-09_17:14:23.953;47.58;408;1490.1;100.0
2025-01-09_17:14:25.212;47.66;395;1491.2;100.0
2025-01-09_17:14:26.448;48.54;392;1492.9;100.0
2025-01-09_17:14:27.708;47.62;404;1483.5;100.0
2025-01-09_17:14:28.968;47.62;400;1489.6;100.0
2025-01-09_17:14:30.197;48.82;396;1490.3;100.0
2025-01-09_17:14:31.428;48.74;407;1498.0;100.0
2025-01-09_17:14:32.688;47.62;403;1495.9;100.0
2025-01-09_17:14:33.918;48.78;413;1494.0;100.0
2025-01-09_17:14:35.088;51.28;407;1501.9;100.0
2025-01-09_17:14:36.288;50.00;391;1489.5;100.0
2025-01-09_17:14:37.458;51.28;398;1492.3;100.0
2025-01-09_17:14:38.658;50.00;402;1496.9;100.0
2025-01-09_17:14:39.858;50.00;407;1491.2;100.0
2025-01-09_17:14:41.028;51.28;392;1500.4;100.0
2025-01-09_17:14:42.198;51.28;405;1496.6;100.0
2025-01-09_17:14:43.398;50.00;391;1498.1;100.0
2025-01-09_17:14:44.568;51.28;391;1495.0;100.0
2025-01-09_17:14:45.738;51.28;414;1498.0;100.0
2025-01-09_17:14:46.938;50.00;404;1497.4;100.0
2025-01-09_17:14:48.108;51.28;395;1493.3;100.0
2025-01-09_17:14:49.308;50.00;402;1497.8;100.0
2025-01-09_17:14:50.478;51.28;402;1490.7;100.0
2025-01-09_17:14:51.678;50.00;399;1490.9;100.0
2025-01-09_17:14:52.878;50.00;408;1503.1;100.0
2025-01-09_17:14:54.078;50.00;402;1502.8;100.0
2025-01-09_17:14:55.248;51.28;415;1496.5;100.0
2025-01-09_17:14:56.418;51.28;383;1495.6;100.0
2025-01-09_17:14:57.618;50.00;393;1486.9;100.0
2025-01-09_17:14:58.788;51.28;409;1487.7;100.0
2025-01-09_17:14:59.988;50.00;411;1491.2;100.0
2025-01-09_17:15:01.188;50.00;408;1491.0;100.0
2025-01-09_17:15:02.388;50.00;401;1486.3;100.0
2025-01-09_17:15:03.588;50.00;392;1492.2;100.0
2025-01-09_17:15:04.788;50.00;407;1495.4;100.0
2025-01-09_17:15:05.958;51.28;403;1497.5;100.0
2025-01-09_17:15:07.158;50.00;407;1507.3;100.0
2025-01-09_17:15:08.358;50.00;401;1501.3;100.0
2025-01-09_17:15:09.588;48.78;413;1507.3;100.0
2025-01-09_17:15:10.788;50.00;412;1500.9;100.0
2025-01-09_17:15:11.988;50.00;412;1498.9;100.0
2025-01-09_17:15:13.188;50.00;412;1499.1;100.0
2025-01-09_17:15:14.358;51.28;414;1501.2;100.0
2025-01-09_17:15:15.529;51.24;413;1508.3;100.0
2025-01-09_17:15:16.698;51.33;416;1501.8;100.0
2025-01-09_17:15:17.868;51.28;399;1504.4;100.0
2025-01-09_17:15:19.068;50.00;412;1512.3;100.0
2025-01-09_17:15:20.238;51.28;413;1511.0;100.0
2025-01-09_17:15:21.408;51.28;418;1503.2;100.0
2025-01-09_17:15:22.548;52.63;410;1505.3;100.0
2025-01-09_17:15:23.718;51.28;406;1498.3;100.0
2025-01-09_17:15:24.888;51.28;401;1503.6;100.0
2025-01-09_17:15:26.058;51.28;407;1500.7;100.0
2025-01-09_17:15:27.198;52.63;409;1504.8;100.0
2025-01-09_17:15:28.398;50.00;416;1504.8;100.0
2025-01-09_17:15:29.568;51.28;413;1506.7;100.0
2025-01-09_17:15:30.740;51.19;412;1502.7;100.0
2025-01-09_17:15:31.909;51.33;416;1499.9;100.0
2025-01-09_17:15:33.079;51.28;397;1499.7;100.0
2025-01-09_17:15:34.249;51.28;405;1500.2;100.0
2025-01-09_17:15:35.419;51.28;390;1488.9;100.0
2025-01-09_17:15:36.619;50.00;389;1487.9;100.0
2025-01-09_17:15:37.789;51.28;406;1498.1;100.0
2025-01-09_17:15:38.989;50.00;395;1507.6;100.0
2025-01-09_17:15:40.189;50.00;413;1512.2;100.0
2025-01-09_17:15:41.359;51.28;415;1508.7;100.0
2025-01-09_17:15:42.559;50.00;415;1500.9;100.0
2025-01-09_17:15:43.729;51.28;400;1510.9;100.0
2025-01-09_17:15:44.870;52.59;417;1502.2;100.0
2025-01-09_17:15:46.039;51.33;404;1511.1;100.0
2025-01-09_17:15:47.209;51.28;416;1507.4;100.0
2025-01-09_17:15:48.379;51.28;419;1504.0;100.0
2025-01-09_17:15:49.549;51.28;394;1513.8;100.0
2025-01-09_17:15:50.689;52.63;410;1505.7;100.0
2025-01-09_17:15:51.859;51.28;415;1504.2;100.0
2025-01-09_17:15:53.029;51.28;417;1506.7;100.0
2025-01-09_17:15:54.169;52.63;402;1505.5;100.0
2025-01-09_17:15:55.369;50.00;419;1513.5;100.0
2025-01-09_17:15:56.509;52.63;412;1509.2;100.0
2025-01-09_17:15:57.679;51.28;409;1508.0;100.0
2025-01-09_17:15:58.850;51.24;419;1497.5;100.0
2025-01-09_17:15:59.989;52.68;406;1499.9;100.0
2025-01-09_17:16:01.159;51.28;417;1512.8;100.0
2025-01-09_17:16:02.329;51.28;407;1504.0;100.0
2025-01-09_17:16:03.499;51.28;408;1502.8;100.0
2025-01-09_17:16:04.669;51.28;412;1501.9;100.0
2025-01-09_17:16:05.839;51.28;417;1500.8;100.0
2025-01-09_17:16:07.009;51.28;399;1501.9;100.0
2025-01-09_17:16:08.149;52.63;403;1500.7;100.0
2025-01-09_17:16:09.319;51.28;406;1504.0;100.0
2025-01-09_17:16:10.459;52.63;389;1496.9;100.0
2025-01-09_17:16:11.599;52.63;391;1499.7;100.0
2025-01-09_17:16:12.769;51.28;397;1498.5;100.0
2025-01-09_17:16:13.939;51.28;392;1504.8;100.0
2025-01-09_17:16:15.109;51.28;398;1496.0;100.0
2025-01-09_17:16:16.279;51.28;404;1495.4;100.0
2025-01-09_17:16:17.449;51.28;395;1495.0;100.0
2025-01-09_17:16:18.649;50.00;392;1500.2;100.0
2025-01-09_17:16:19.819;51.28;405;1504.3;100.0
2025-01-09_17:16:21.019;50.00;399;1501.9;100.0
2025-01-09_17:16:22.189;51.28;407;1502.9;100.0
2025-01-09_17:16:23.359;51.28;408;1499.3;100.0
2025-01-09_17:16:24.559;50.00;400;1502.7;100.0
2025-01-09_17:16:25.759;50.00;407;1501.8;100.0
2025-01-09_17:16:26.959;50.00;397;1499.3;100.0
2025-01-09_17:16:28.194;48.58;391;1495.4;100.0
2025-01-09_17:16:29.394;50.00;395;1494.7;100.0
2025-01-09_17:16:30.594;50.00;408;1494.8;100.0
2025-01-09_17:16:31.795;49.96;414;1496.4;100.0
2025-01-09_17:16:32.995;50.00;391;1493.4;100.0
2025-01-09_17:16:34.224;48.82;398;1496.4;100.0
2025-01-09_17:16:35.455;48.74;408;1493.0;100.0
2025-01-09_17:16:36.625;51.28;389;1503.0;100.0
2025-01-09_17:16:37.825;50.00;408;1506.8;100.0
2025-01-09_17:16:39.025;50.00;408;1501.0;100.0
2025-01-09_17:16:40.230;49.79;388;1511.3;100.0
2025-01-09_17:16:41.430;50.00;411;1504.2;100.0
2025-01-09_17:16:42.630;50.00;401;1506.2;100.0
2025-01-09_17:16:43.800;51.28;413;1500.2;100.0
2025-01-09_17:16:45.035;48.58;418;1505.8;100.0
2025-01-09_17:16:46.205;51.28;402;1504.9;100.0
2025-01-09_17:16:47.407;49.92;410;1500.2;100.0
2025-01-09_17:16:48.635;48.86;402;1497.6;100.0
2025-01-09_17:16:49.805;51.28;410;1499.1;100.0
2025-01-09_17:16:51.005;50.00;410;1505.9;100.0
2025-01-09_17:16:52.145;52.63;406;1508.3;100.0
2025-01-09_17:16:53.315;51.28;402;1506.3;100.0
2025-01-09_17:16:54.485;51.28;413;1503.2;100.0
2025-01-09_17:16:55.625;52.63;402;1506.1;100.0
2025-01-09_17:16:56.735;54.05;414;1503.1;100.0
2025-01-09_17:16:57.875;52.63;415;1506.9;100.0
2025-01-09_17:16:59.015;52.63;400;1504.2;100.0
2025-01-09_17:17:00.155;52.63;410;1508.4;100.0
2025-01-09_17:17:01.295;52.63;414;1507.9;100.0
2025-01-09_17:17:02.435;52.63;400;1507.9;100.0
2025-01-09_17:17:03.605;51.28;417;1501.8;100.0
2025-01-09_17:17:04.745;52.63;409;1505.6;100.0
2025-01-09_17:17:05.915;51.28;414;1515.1;100.0
2025-01-09_17:17:07.085;51.28;415;1505.6;100.0
2025-01-09_17:17:08.285;50.00;404;1501.2;100.0
2025-01-09_17:17:09.485;50.00;416;1506.0;100.0
2025-01-09_17:17:10.685;50.00;392;1504.8;100.0
2025-01-09_17:17:11.885;50.00;403;1495.1;100.0
2025-01-09_17:17:13.055;51.28;402;1496.0;100.0
2025-01-09_17:17:14.195;52.63;402;1501.4;100.0
2025-01-09_17:17:15.365;51.28;412;1502.4;100.0
2025-01-09_17:17:16.535;51.28;389;1510.6;100.0
2025-01-09_17:17:17.675;52.63;401;1500.0;100.0
2025-01-09_17:17:18.815;52.63;405;1514.7;100.0
2025-01-09_17:17:19.925;54.05;406;1504.2;100.0
2025-01-09_17:17:21.065;52.63;398;1500.7;100.0
2025-01-09_17:17:22.205;52.63;403;1500.2;100.0
2025-01-09_17:17:23.376;51.24;412;1502.7;100.0
2025-01-09_17:17:24.515;52.68;395;1508.2;100.0
2025-01-09_17:17:25.715;50.00;394;1500.4;100.0
2025-01-09_17:17:26.885;51.28;396;1494.2;100.0
2025-01-09_17:17:28.056;51.24;400;1499.5;100.0
2025-01-09_17:17:29.255;50.04;393;1501.3;100.0
2025-01-09_17:17:30.395;52.63;411;1503.6;100.0
2025-01-09_17:17:31.595;50.00;416;1506.3;100.0
2025-01-09_17:17:32.765;51.28;410;1508.4;100.0
2025-01-09_17:17:33.936;51.24;405;1501.3;100.0
2025-01-09_17:17:35.106;51.28;415;1506.9;100.0
2025-01-09_17:17:36.337;48.74;388;1507.3;100.0
2025-01-09_17:17:37.536;50.04;406;1502.8;100.0
2025-01-09_17:17:38.706;51.28;403;1510.2;100.0
2025-01-09_17:17:39.936;48.78;415;1500.0;100.0
2025-01-09_17:17:41.106;51.28;399;1499.8;100.0
2025-01-09_17:17:42.306;50.00;403;1507.5;100.0
2025-01-09_17:17:43.506;50.00;412;1504.3;100.0
2025-01-09_17:17:44.706;50.00;410;1506.2;100.0
2025-01-09_17:17:45.876;51.28;394;1510.2;100.0
2025-01-09_17:17:47.048;51.19;407;1513.5;100.0
2025-01-09_17:17:48.276;48.86;404;1503.8;100.0
2025-01-09_17:17:49.476;50.00;411;1507.7;100.0
2025-01-09_17:17:50.676;50.00;408;1507.3;100.0
2025-01-09_17:17:51.846;51.28;414;1507.5;100.0
2025-01-09_17:17:53.046;50.00;410;1508.8;100.0
2025-01-09_17:17:54.216;51.28;413;1513.0;100.0
2025-01-09_17:17:55.389;51.15;404;1509.2;100.0
2025-01-09_17:17:56.586;50.13;411;1504.5;100.0
2025-01-09_17:17:57.756;51.28;408;1513.4;100.0
2025-01-09_17:17:58.956;50.00;408;1505.4;100.0
2025-01-09_17:18:00.126;51.28;399;1510.8;100.0
2025-01-09_17:18:01.266;52.63;400;1503.9;100.0
2025-01-09_17:18:02.436;51.28;386;1497.5;100.0
2025-01-09_17:18:03.636;50.00;389;1501.0;100.0
2025-01-09_17:18:04.776;52.63;409;1500.2;100.0
2025-01-09_17:18:05.946;51.28;412;1503.0;100.0
2025-01-09_17:18:07.086;52.63;407;1506.5;100.0
2025-01-09_17:18:08.226;52.63;406;1497.1;100.0
2025-01-09_17:18:09.366;52.63;408;1503.5;100.0
2025-01-09_17:18:10.536;51.28;395;1503.3;100.0
2025-01-09_17:18:11.676;52.63;412;1503.5;100.0
2025-01-09_17:18:12.876;50.00;406;1504.2;100.0
2025-01-09_17:18:14.016;52.63;416;1505.5;100.0
2025-01-09_17:18:15.216;50.00;389;1503.0;100.0
2025-01-09_17:18:16.386;51.28;415;1508.8;100.0
2025-01-09_17:18:17.556;51.28;410;1507.2;100.0
2025-01-09_17:18:18.756;50.00;395;1495.9;100.0
2025-01-09_17:18:19.931;51.06;410;1505.5;100.0
2025-01-09_17:18:21.101;51.28;411;1508.2;100.0
2025-01-09_17:18:22.241;52.63;415;1501.1;100.0
2025-01-09_17:18:23.381;52.63;417;1507.8;100.0
2025-01-09_17:18:24.551;51.28;411;1504.1;100.0
2025-01-09_17:18:25.691;52.63;404;1509.2;100.0
2025-01-09_17:18:26.861;51.28;395;1508.8;100.0
2025-01-09_17:18:28.032;51.24;399;1502.3;100.0
2025-01-09_17:18:29.171;52.68;407;1507.2;100.0
2025-01-09_17:18:30.341;51.28;405;1503.0;100.0
2025-01-09_17:18:31.511;51.28;399;1501.1;100.0
2025-01-09_17:18:32.682;51.24;407;1502.0;100.0
2025-01-09_17:18:33.821;52.68;397;1508.6;100.0
2025-01-09_17:18:34.966;52.40;415;1501.7;100.0
2025-01-09_17:18:36.136;51.28;415;1509.0;100.0
2025-01-09_17:18:37.276;52.63;406;1505.6;100.0
2025-01-09_17:18:38.447;51.24;389;1508.0;100.0
2025-01-09_17:18:39.586;52.68;408;1509.8;100.0
